Open,High,Low,Close,Volume,Accumulation Distribution Line,MACD,Chaikan Oscillator (CHO),Highest closing price (5 days),Lowest closing price (days),Stochastic %K (5 days),%D,Volume Price Trend (VPT),Williams %R (14 days),Relative Strength Index,Momentum (10 days),Price rate of change (PROC),Volume rate of change (VROC),On Balance Volume (OBV)
37.73,38.650002,36.880001,38.23,1158300,1876737.123,0.022021122,930158.182,38.650002,34.650002,90.45450434,91.7026912,-355738.1479,-24.27352601,58.3231481,2.119999,-0.804361681,-62.89878283,17681700
38.060001,39.439999,37.360001,38.470001,912100,1875928.982,0.173566906,800328.1253,39.439999,35.580002,79.53589854,88.25206315,-348466.5507,-20.17094692,59.27093232,4.09,9.414109784,-89.9079422,18593800
38.869999,39.439999,38.650002,39.099998,1579500,618056.4321,0.340577557,274226.5522,39.439999,36.650002,90.68489901,86.89176729,-333529.7104,-9.401772956,61.73113167,4.669998,8.28024624,-37.99316924,20173300
38.900002,39.380001,38.849998,39.119999,1275100,-250264.4596,0.469140654,-242210.4253,39.439999,37.689999,87.49999023,85.90692926,-332721.7416,-5.673758865,61.81000195,4.020001,13.7870793,-55.86973074,21448400
39,39.490002,38.810001,38.98,822000,-758006.0837,0.553352384,-593015.1214,39.490002,38.23,80.45970097,86.2148634,-337284.9504,-8.96312357,60.86444148,4.149998,13.21521929,-70.24865178,20626400
38.900002,38.91,36.77,36.849998,2021000,-2260536.862,0.443109535,-1160693.643,39.490002,36.849998,2.941100779,56.96693066,-382201.873,-46.39723389,48.6661883,2.199996,4.98575527,3.154348714,18605400
36.639999,36.650002,35.209999,35.290001,3279600,-4618795.794,0.227243046,-2037763.276,39.490002,35.290001,1.869204297,28.42333535,-467758.2939,-73.81368692,42.02335757,-0.290001,1.320697599,66.90925747,15325800
35.299999,36.060001,34.919998,35.150002,1316100,-3582880.134,0.044359204,-1881703.755,39.490002,35.150002,5.032905879,3.281070318,-480768.7985,-82.82439587,41.47620217,-1.5,1.44300136,-14.90365964,14009700
35.25,35.599998,34.939999,35.080002,1098500,-1459545.076,-0.105015421,-971190.636,39.490002,35.080002,3.501178555,3.46776291,-483389.7656,-84.16027322,41.18743852,-2.609997,-1.405283788,-37.50355578,12911200
35.259998,36.07,35.16,35.950001,1423000,224838.4283,-0.151448436,25522.26721,38.91,35.080002,25.81459859,11.44956101,-456146.4974,-67.55724521,46.20075488,-2.279999,-1.909961697,-31.81600383,14334200
35.950001,37.060001,35.740002,36.009998,1146300,334188.2084,-0.181315585,465741.3606,37.060001,35.080002,50.93450804,26.75009506,-453771.651,-72.65142533,46.53919821,-2.460003,-4.457418532,-0.32173913,15480500
36.200001,36.799999,36.200001,36.619999,440200,-549513.7473,-0.15398845,322312.971,37.060001,35.080002,79.4391877,52.06276478,-434353.5953,-62.80088595,49.98429819,-2.479999,-4.211354957,-61.99602866,15920700
37.099998,38.52,36.77,37.529999,2378800,514985.7984,-0.058230855,573040.9425,38.52,35.080002,72.34634851,67.57334808,-423414.7092,-42.88843073,54.67658467,-1.59,-2.443467574,160.8047363,18299500
37.98,38.220001,37.66,37.860001,1808200,-338607.2827,0.043781447,351919.0466,38.52,35.950001,80.35717262,77.38090294,-402497.8752,-35.66738672,56.27847691,-1.119999,-3.171347988,14.47926559,20107700
37.939999,38.380001,37.310001,38.16,1296300,34553.11846,0.147138226,348200.3035,38.52,36.009998,87.0503504,79.91795717,-388169.8727,-29.10286293,57.74072359,1.310002,-2.453985237,1.662614697,21404000
38.23,38.240002,37.75,37.889999,1158700,169893.7885,0.204900429,358087.3669,38.52,36.619999,72.84477278,80.0840986,-397341.8406,-35.01097592,55.92778445,2.599998,-2.796308363,40.96107056,20245300
42.360001,46.68,41.700001,43.93,14098500,22988893.34,0.72964411,7590169.444,46.68,37.529999,72.25025227,77.38179181,-212634.8112,-23.38434976,74.9077876,8.779998,19.21303225,597.6001979,34343800
43.599998,45.5,43.509998,44.34,6652400,25298051.37,1.165159597,10593465.17,46.68,37.860001,75.02667823,73.37390109,-81053.09028,-19.8979558,75.67363141,9.259998,25.64465498,102.84181,40996200
43.099998,43.470001,40.209999,41.099998,5643600,2563661.401,1.234635564,3625374.328,46.68,37.889999,40.44821136,62.57504729,-567155.6907,-47.44898853,60.07059014,5.149997,16.92744143,328.8124003,35352600
41.110001,42.25,40.810001,42.009998,2264800,3260216.235,1.347590973,666843.3086,46.68,37.889999,47.7043449,54.39307817,-442200.0642,-39.71089461,62.41462653,6,19.75483354,106.1720528,37617400
42,42,40.5,41.369999,1552400,3038860.544,1.369677588,-674518.3106,46.68,41.099998,17.92889986,35.36048537,-476703.035,-45.15306205,59.75765095,4.75,15.07648915,9.093464512,36065000
41.970001,42.549999,41.509998,41.830002,1679000,73485.47422,1.40806845,-2105465.74,45.5,41.099998,30.62386945,32.08570474,-459441.5249,-41.31173413,61.04137266,4.300003,16.16218918,46.47125534,37744000
41.799999,41.830002,40.330002,40.5,1696100,-1840635.925,1.316003371,-3108485.975,43.470001,40.5,8.895730739,19.14950001,-512826.0157,-53.64583333,55.52616865,2.639999,10.59530613,285.3021354,36047900
40.700001,42.009998,40.610001,41.860001,2121100,1208574.357,1.33736553,-2266019.529,42.549999,40.5,68.91896701,36.14618906,-455870.5171,-44.05849983,59.5507388,3.700001,11.53744235,-10.83319321,38169000
42.060001,44.549999,41.75,43.59,3447400,7585369.439,1.47686725,313607.8635,44.549999,40.5,77.25119236,51.68863004,-368209.2464,-29.48473564,64.0120578,5.700001,15.13470377,90.65368875,41616400
43.25,45.139999,43.049999,43.75,3149400,5271258.718,1.582096606,604092.2163,45.139999,40.5,71.10187387,72.42401108,-355555.3349,-29.56609485,64.40310005,-0.18,14.64884696,142.9530201,44765800
43.5,43.799999,42.509998,43.299999,1681400,786610.383,1.610614152,-758924.311,45.139999,40.5,61.74633789,70.0331347,-387949.2355,-36.07258656,62.35104696,-1.040001,14.27817404,45.11090015,43084400
44.189999,46.139999,43.91,45.59,3180400,5235272.247,1.797280523,167954.4584,46.139999,41.860001,90.05426403,74.30082526,-299025.2685,-11.63287211,67.94791406,4.490002,3.778738903,-77.4415718,46264800
45.5,45.950001,44.540001,45.450001,2118500,5735263.352,1.911879264,690951.6285,46.139999,43.299999,84.28250211,78.69436801,-308791.7265,-13.77378499,67.28932846,3.440003,2.503385205,-68.15435031,44146300
45.98,47.599998,45.389999,46.970001,3367900,5537806.648,2.101130366,779264.0987,47.599998,43.299999,87.62284872,87.31987162,-237942.0031,-8.524994388,70.6190318,5.600002,14.28224644,-40.32355234,47514200
47.459999,49.880001,47.07,47.830002,3011700,4452964.973,2.294063584,399372.84,49.880001,43.299999,72.18455678,81.36330254,-176277.1679,-21.19957162,72.33491657,6,13.8538545,32.97862946,50525900
48.599998,50.200001,47.75,50.189999,3939400,9687801.858,2.607340782,1873286.076,50.200001,45.450001,99.84098572,86.54946374,-27675.81591,-0.1001201,76.4068856,9.689999,21.31979747,153.761917,54465300
51,52.919998,50.66,51.009998,3733800,7747312.77,2.888485621,1688523.501,52.919998,45.450001,77.20762907,83.07772386,36685.69286,-15.17077527,77.63846025,9.149997,21.94596118,122.3823705,58199100
50.900002,51.049999,48.98,50.43,2630000,1177034.524,3.029570932,-631106.4033,52.919998,46.970001,66.93229309,81.32696929,-5768.66153,-19.77759167,74.66941988,6.84,24.51851852,55.06161193,55569100
50.5,52.400002,50.5,52,2795900,6631008.572,3.230824997,212682.7784,52.919998,47.830002,84.27353308,76.13781841,76109.18896,-7.307373251,77.21004452,8.25,24.22359952,31.81368158,58365000
53.130001,53.740002,50.619999,51.200001,3622100,2757303.171,3.28786658,-694008.1635,53.740002,50.189999,57.59599079,69.60060565,33095.39657,-18.9410962,73.18217708,7.900002,17.45813489,5.067587167,54742900
51.759998,54.990002,51.200001,54.939999,3639700,12716516.72,3.593436134,2167005.142,54.990002,50.43,99.1680036,80.34584249,297678.3359,-0.347725984,78.76058762,9.349999,25.57714057,15.56804471,58382600
56,58.18,53.759998,53.990002,5522600,9599450.773,3.716108403,2148625.497,58.18,50.43,54.45654348,70.40684596,234742.3303,-25.50211808,74.52028356,8.540001,24.68822921,228.4524801,52860000
55.990002,55.990002,53,53.279999,2742800,-5682968.924,3.713231926,-2916811.125,58.18,51.200001,36.19790365,63.27415024,162116.614,-31.26994496,71.42526986,6.309998,16.86773196,-13.75927556,50117200
53.849998,55.27,53.700001,54.110001,3050400,-2721103.215,3.734873228,-3781458.733,58.18,51.200001,46.16404151,45.60616288,204844.2703,-25.9731875,72.84511097,6.279999,19.05390497,43.98867123,53167600
56.470001,56.470001,54.5,54.549999,3378700,-4127150.549,3.744365562,-4238787.931,58.18,53.279999,47.99424756,43.45206424,229648.7404,-25.43798879,73.59416604,4.36,16.1379558,0.320674604,56546300
56.389999,59.66,55.5,59.5,4366700,14174833.67,4.104003618,1782825.824,59.66,53.279999,97.5975976,63.91862889,536240.2837,-1.058201128,80.20847228,8.490002,24.39890761,44.99120098,60913000
62,62.369999,55.119999,55.509998,9991000,11741775.53,4.020711296,3309983.331,62.369999,53.279999,26.78760158,57.45981558,243414.3722,-40.40047703,65.88296372,5.079998,10.59971928,153.6173021,50922000
57.5,58.200001,55.709999,55.790001,6769900,-11567856.84,3.931970128,-3782879.2,62.369999,54.110001,24.10611859,49.49710592,293810.8786,-43.00652569,66.33733674,3.790001,9.370717874,81.3139429,57691900
70.120003,75.769997,63.689999,69.400002,28605000,142239934.8,4.903332881,42598236.13,75.769997,54.549999,70.05173532,40.31515183,1945331.655,-22.73374619,80.16509005,18.200001,37.61650208,987.6425856,86296900
69.650002,81,69.25,76.760002,25082600,327570014.7,6.195616145,116668423.6,81,55.509998,83.61670079,59.2581849,4978945.401,-13.24171768,83.99410779,21.820003,47.61538846,797.120784,111379500
80.989998,88,79.150002,87.800003,22416900,372718915.8,8.018167316,150729203.1,88,55.509998,99.39173664,84.35339091,8586448.291,-0.512549974,87.79890782,33.810001,71.48437751,518.8923553,133796400
94.220001,97.120003,81.150002,83.239998,37163900,238771764.8,8.990955814,108340955.4,97.120003,55.790001,66.48151736,83.16331826,7422198.034,-29.77263858,79.40296351,29.959999,51.51073811,921.0704179,96632500
81.800003,86.879997,78.110001,84.839996,16878700,155039535.2,9.778286178,54509057.84,97.120003,69.400002,63.26651053,76.37992151,8136544.106,-26.40861493,80.12126694,30.729995,57.14019792,205.6295948,113511200
94.699997,95,88.660004,92.25,21614000,177886398.6,10.87481842,34801005.55,97.120003,76.760002,82.52600475,70.75801088,9610745.431,-10.60540677,83.06658062,37.700001,73.14189514,688.0268339,135125200
92.5,94.440002,87.5,91.5,19002200,136177883.4,11.55016626,10304001.56,97.120003,83.239998,70.43659964,72.07637164,9435021.854,-12.73799324,81.74638313,32,69.09997839,522.9412536,116123000
91.120003,92.5,88.629997,89.940002,8348400,73372872.02,11.82321483,-20637640.2,97.120003,83.239998,62.23040376,71.73100272,9111050.335,-16.27379989,78.93618985,34.430004,64.876267,147.0891171,107774600
88.5,89.989998,85.279999,87.589996,8998200,21614738.67,11.71493942,-47887932.42,95,84.839996,56.12786004,62.93162115,8892918.362,-21.94842598,74.76649495,31.799995,47.21007731,106.0640758,98776400
86.370003,90.959999,85.5,87.239998,8568000,25271501.91,11.4686846,-53518815.26,95,87.239998,20.16459669,46.17428683,8856962.749,-23.18161498,74.13836084,17.839996,57.16087397,-14.24281854,90208400
84.809998,93.010002,83.050003,92.730003,12022200,125107685.4,11.58300177,-19190953,94.440002,87.239998,84.98683801,53.75976492,9396146.196,-10.45237996,77.35245337,15.970001,66.2125853,77.5831253,102230600
92.599998,97.949997,92,97.080002,16124200,195590248.2,11.88757495,19023165.42,97.949997,87.239998,94.16110503,66.43751325,9960112.079,-2.031274902,79.52390683,9.279999,39.88472508,-43.63153295,118354800
101.550003,110.75,100.300003,110.330002,19691900,276271620.5,13.04770978,58598180.95,110.75,87.239998,98.48376157,92.54390154,12160829.48,-0.763077748,84.42307628,27.090004,43.73371434,-21.49179112,138046700
113.550003,114.900002,99,104.629997,25099500,321816332.9,13.35325423,83952352.07,114.900002,87.239998,67.75508533,86.79998398,11143482.19,-20.05468541,75.99891282,19.790001,19.16855743,11.96686429,112947200
102.459999,109.540001,101.199997,104.949997,16133700,176720069.9,13.46599412,40525488.19,114.900002,92.730003,68.75979494,78.33288061,11220246.41,-21.79628601,76.14284032,12.699997,26.08121038,-56.58771012,129080900
106.260002,106.440002,97.730003,97.760002,15172000,36957433.3,12.82730363,-25394112.15,114.900002,97.080002,25.15284496,53.88924174,10114946.5,-46.58874568,66.49432027,6.260002,15.22867351,-10.11156072,113908900
97.620003,97.620003,88.25,92.589996,19139600,58126663.57,11.76830286,-43317001.55,114.900002,92.589996,16.285162,36.73260064,9312580.202,-60.64149332,60.55260789,2.649994,0.36855935,-11.44813547,94769300
92.75,96.419998,92.400002,94.839996,8856100,90919330.58,10.98397687,-36277153.03,114.900002,92.589996,24.72793811,22.05531503,9777685.525,-54.52570115,62.13824559,7.25,3.650268852,-53.39434381,103625400
93.660004,97.970001,89.110001,95.370003,12224800,91067929.39,10.28658269,-30052010.55,109.540001,92.589996,33.44294347,24.8186812,9827177.25,-61.3186801,62.52042222,8.130005,6.037359216,46.43284941,115850200
95.25,99.269997,95.110001,97.349998,9510900,89854601.5,9.780913539,-25159419.27,106.440002,92.589996,50.02747113,36.06611757,10080978.68,-55.10205511,63.9830619,4.619995,11.14282732,5.697806228,125361100
98,102.900002,96.699997,102.040001,10711600,72628923.12,9.647401898,-26351582.39,102.900002,92.589996,94.12968681,59.20003381,10539182.59,-40.3767705,67.24389539,4.959999,16.96469892,25.01867414,136072700
98.93,102.519997,98.57,100.050003,9228600,63601753.61,9.274110579,-27315968.29,102.900002,94.839996,79.33285864,74.49667219,10330283.5,-46.62480209,64.57252679,-10.279999,7.893885219,-23.23701153,126844100
98.18,98.68,94.050003,94.470001,7394000,4269762.352,8.430829636,-44105580.81,102.900002,94.470001,38.86874265,70.77709603,9815584.803,-64.14443216,57.655946,-10.159996,-2.688505301,-54.14346138,119450100
96.800003,100.480003,95.75,97.730003,9192700,9239176.419,7.934118747,-45383283.2,102.900002,94.470001,41.5819256,53.26117563,10070739.4,-53.90894675,60.32944569,-7.219994,-11.42028349,-53.31735384,128642800
99,99.279999,95.120003,98.18,5961600,29523077.36,7.490437683,-35326258.13,102.900002,94.470001,46.66663804,42.37243543,10113067.11,-62.7392148,60.69831734,0.419998,-6.164577258,-76.24813243,134604400
100,102.519997,99.330002,100.300003,6564700,18465326.86,7.226580249,-31518917.75,102.519997,94.470001,73.78989879,54.01282081,10241796.08,-54.78423229,62.46887524,7.710007,-4.430675686,-59.3106355,141169100
103.599998,104.75,101.199997,102.199997,7066200,3789710.638,7.089066622,-31765527.5,104.75,94.470001,76.16818958,65.54157547,10366151.91,-47.65479943,64.03276618,7.360001,4.541729653,-53.42604798,148235300
101.75,103.980003,99.199997,103.389999,8795300,37757183.44,6.995469875,-18170805.83,104.75,97.730003,85.87745147,78.61184661,10448429.72,-28.88680935,65.01601693,8.019996,11.66433035,-54.04658405,157030600
102.059998,106.669998,102.010002,104.68,8578900,55008830.96,6.945324699,-5468276.771,106.669998,98.18,82.77057263,81.60540456,10558169.02,-10.8034648,66.09797378,7.330002,10.3753737,-3.130045957,165609500
104.650002,107.129997,99.449997,100.650002,10106500,22842622.44,6.505406846,-10009374.25,107.129997,100.300003,18.28505675,62.31102695,10227896.28,-34.32201287,59.86866671,-1.389999,5.536330957,-17.32789084,155503000
103.699997,103.699997,97.5,99.550003,11718600,19779768.83,5.998856964,-11931697.16,107.129997,99.550003,21.28768057,40.78110331,10117442.84,-42.06434896,58.25484415,-0.5,2.259892188,23.21231429,143784400
96.5,102.870003,95.300003,101.489998,7119800,58952863.59,5.688381791,830764.2668,107.129997,99.550003,52.32458275,30.63244002,10345810.74,-31.29855856,60.28800128,7.019997,-0.539007247,-33.53187199,150904200
103.099998,104.199997,100.550003,102.400002,5848700,50709394.52,5.45290006,3353325.212,107.129997,99.550003,60.01692816,44.54306383,10409650,-36.16205787,61.24158374,4.669999,2.348824517,-36.62419002,156752900
103.800003,105.870003,102.660004,105.720001,6602600,27831201.28,5.47110774,-3198990.903,107.129997,99.550003,88.08117739,66.80756277,10599275.76,-10.77979088,64.58297914,7.540001,11.90854227,-10.70327292,163355500
106.75,110.25,106.129997,109.25,8744900,45056966.51,5.704619572,-107741.2058,110.25,99.550003,93.31103545,80.46971366,10819737.08,-6.172840649,67.7650521,8.949997,11.78757459,-4.871256541,172100400
108.57,109.440002,106.709999,107.360001,5748600,24518285.73,5.671791377,-5368379.196,110.25,101.489998,80.66889913,87.35370399,10668452.39,-17.8395033,64.42740497,5.160004,9.35017417,-3.572866345,166351800
109.360001,117.769997,109.150002,117.18,10903600,86166305.96,6.364797225,12582855.26,117.769997,102.400002,96.57376768,90.18456742,11194265.04,-2.604843957,72.11290976,13.790001,16.82950797,66.09441406,177255400
118.25,121.889999,115.5,117.82,12064100,107114280.3,6.886271355,25447910.71,121.889999,105.720001,78.8351531,85.3592733,11253817.05,-15.20358464,72.52946933,13.14,15.28376072,70.72967083,189319500
118,119.25,114.269997,115.239998,4806700,21096741.8,7.010545555,1028224.722,121.889999,107.360001,57.80456754,77.73782944,10989639.47,-25.00940955,68.11248949,14.589996,11.46145576,-45.34922061,184512800
118.32,120.279999,115.699997,120.089996,6818700,30443258.99,7.414913551,-6081229.959,121.889999,107.360001,88.14227273,74.92733112,11191934.56,-6.769474505,71.61232004,20.539993,14.72105082,-20.517782,191331500
121.370003,122.18,118.82,121.610001,7814200,50127214.93,7.768479605,-2173727.261,122.18,115.239998,95.62548667,80.52410898,11278240.31,-2.120532231,72.62634205,20.120003,20.82463843,-22.68144264,199145700
124.639999,125.32,121.910004,123.449997,8603300,29007074.89,8.103740672,-7097636.419,125.32,115.239998,83.07690052,88.94821997,11396471.52,-6.229191162,73.84432164,21.049995,24.00802941,-26.58423361,207749000
123.190002,123.25,120.790001,122.269997,5600100,14588253.68,8.179928223,-13054529.97,125.32,115.239998,72.39817039,83.70018586,11314236.65,-10.15990441,71.64276764,16.549996,20.47492306,-21.34470069,202148900
124.879997,126.089996,122.349998,125.610001,7483600,29493289.63,8.412839835,-9562154.075,126.089996,120.089996,95.38022092,83.61843061,11467212.5,-1.558931826,74.00514514,16.360001,22.66601421,27.95322037,209632500
125.5,129.940002,124.510002,129.899994,11344000,84496593.07,8.841669288,10236882.98,129.940002,121.610001,99.64021589,89.13953573,11722801.95,-0.115496539,76.69111555,22.539993,22.87172983,71.81110472,220976500
133.029999,133.259995,126.82,127.260002,9922400,56181894.56,8.866289363,8396641.074,133.259995,122.269997,51.88455584,82.30166422,11492254.83,-18.34299745,71.77610531,10.080002,16.48512769,13.46499102,211054100
126.279999,126.32,107.300003,109.050003,32371900,22378819.99,7.331888768,-3875039.895,133.259995,109.050003,6.741142293,52.75530467,10072430.13,-79.11764418,48.62647156,-8.769997,1.574144918,463.1266743,178682200
106.519997,121.620003,104.5,120.25,26029000,435131230.2,6.939615826,122787315.7,133.259995,109.050003,54.76357002,37.79642272,13397191.01,-45.23642998,57.66943832,5.010002,2.619901007,138.7193221,204711200
120.970001,122.730003,116.18,119.029999,11398100,433919765.9,6.455873517,163055784.7,133.259995,109.050003,50.52156303,37.34209178,13133112.78,-49.47843697,56.50271515,-1.059997,1.026989475,-5.520511269,193313100
118.5,120.550003,116.510002,119.68,5890300,43449727.68,6.055153856,40465529.45,133.259995,109.050003,52.78165034,52.6889278,13195355.72,-47.21834966,57.00184148,-1.930001,3.852830681,22.54353299,199203400
119.889999,126.68,119.879997,122.43,9797800,36264576.56,5.891568323,-15649898.46,126.68,109.050003,80.83859333,61.38060223,13330702.69,-37.65645648,59.1381768,-1.019997,1.948541992,43.69014622,209001200
124,125.559998,121.82,122.739998,7736400,20144938.16,5.720991825,-42312467.7,126.68,119.029999,82.23623986,71.95216118,13355511.13,-36.57857729,59.38316015,0.470001,0.929197427,-0.995623352,216737600
124.470001,124.5,119.559998,121.699997,6869000,12090431.28,5.439189738,-51936092.05,126.68,119.029999,52.5714,71.88207773,13289959.04,-40.19471492,58.12413364,-3.910004,-1.417578001,-20.15854381,209868600
120.400002,124.75,120.190002,124.07,5284300,30521353.65,5.345479628,-45287181.99,126.68,119.68,74.33627814,69.71463933,13423726.92,-31.95409109,60.19525814,-5.829994,1.472154285,-5.639185015,215152900
128.139999,130.679993,126.610001,129.389999,9633100,43441827.37,5.635530264,-34339096.96,130.679993,121.699997,88.39932932,71.76900249,13650312.48,-13.45617758,64.4461178,2.129997,3.009312929,28.72280721,224786000
129.320007,135.369995,128.25,134.619995,9678900,84361760.77,6.215763004,-13718620,135.369995,121.699997,95.25616608,85.99725785,14039686.28,-2.429543639,68.05758888,25.569992,3.633565218,-14.67824401,234464900
134.800003,137.490005,128.179993,131.740005,13127000,99259846.57,6.369783606,704476.9616,137.490005,121.699997,67.93085468,83.86211669,13832620.93,-17.42952146,64.19085252,11.490005,3.520354337,32.29662179,221337900
132.570007,134.970001,131.449997,134.279999,6351700,55355093.69,6.620485496,-7428902.65,137.490005,124.07,81.44505524,81.54402534,14085714.15,-9.730237992,66.02427732,15.25,23.13617176,-80.37897065,227689600
135,136.520004,132.630005,135.550003,5323600,30947664.93,6.842768088,-17846839.58,137.490005,129.389999,82.16910582,77.18167191,14145787.76,-5.880575041,66.93583419,15.870003,12.72349522,-79.54742787,233013200
134.589996,138.25,133.610001,138,6269900,41404457.75,7.134382208,-17159121.56,138.25,131.740005,97.51738008,87.04384705,14242009.11,-0.740740741,68.68150023,15.57,15.93715967,-44.99170914,239283100
140.009995,144.889999,139.649994,144.679993,10200700,78087729.6,7.814428244,-3645912.092,144.889999,131.740005,98.74323205,92.80990598,14545508.3,-0.519945544,72.88497749,21.939995,20.88903158,73.17793661,249483800
144.75,145.729996,141.100006,142.149994,9254500,53462040.02,8.056351249,-5621781.076,145.729996,134.279999,74.92995623,90.39685612,14367130.07,-12.11506763,69.10205255,20.449997,16.10715838,-5.545122374,240229300
141.889999,141.949997,132.360001,134.229996,18212200,21957146.16,7.522287081,-15943304.52,145.729996,134.229996,13.98650486,62.55323104,13851508.37,-39.35661315,58.8114462,10.159996,9.361249949,135.4092343,222017100
154.350006,158.880005,150.460007,153.479996,27246800,84206607.21,8.553749206,1090292.089,158.880005,134.229996,79.63797818,56.18481309,16463330.32,-13.73348942,70.36365452,24.089997,26.11339341,296.6632698,249263900
152.399994,155.949997,151.25,153,8927700,74830728.98,9.2261059,4976230.165,158.880005,134.229996,77.82803879,57.15084061,16378118.2,-14.95423182,69.83767383,18.380005,23.31748207,68.94763734,240336200
149.429993,150.5,142.050003,147.380005,14912200,83995940.36,9.199421589,9029751.166,158.880005,134.229996,56.63650729,71.36750809,16050185.99,-29.24719723,63.82211978,15.64,13.90370673,54.8016734,225424000
149.5,149.839996,144.449997,145.429993,8748900,75391709.51,8.918121852,7129413.474,158.880005,134.229996,49.28352198,61.24935602,15852879.92,-34.7635331,61.83197343,11.149994,8.030009212,-9.608529895,216675100
142.720001,144.839996,138.050003,139.360001,11693800,7296837.353,8.111883416,-15962676.13,158.880005,139.360001,6.288996036,37.40300844,15487716.23,-60.48962374,55.98024575,3.809998,5.784116981,-10.91795536,204981300
136.429993,143.600006,135,139.669998,10179200,48766327.2,7.412501115,-10763450.01,155.949997,139.360001,22.2911631,25.95456037,15513728.31,-62.57328824,56.20818442,1.669998,4.013999881,60.2594581,215160500
141.630005,143.910004,140.970001,142,7108100,45588663.4,6.965948178,-8669073.255,150.5,139.360001,45.16129032,24.58048315,15683539.69,-54.98370815,57.96981632,-2.679993,4.758389419,33.52055,222268600
143.429993,147.380005,142.830002,144.899994,8037700,14960453.68,6.768039293,-16769524.65,149.839996,139.360001,66.71156785,44.72134042,15828704.82,-50.96612075,60.12012822,2.75,4.999995652,28.19502703,230306300
148.649994,149.779999,147,149.580002,6418200,28354204.61,6.909187793,-14297195.41,149.779999,139.360001,98.64684023,70.1732328,16088308,-35.06787933,63.37650147,15.350006,3.386791013,-37.08078857,236724500
150,150.309998,146.25,147.860001,6266300,22404598.69,6.803828984,-13879099.39,150.309998,139.669998,83.99740483,83.1186043,16014505.96,-41.55355331,61.3924091,-5.619995,4.016888668,-32.28915663,230458200
149.220001,157.479996,148.139999,157.100006,10592400,100784399.3,7.380840813,12492703.66,157.479996,142,97.6984245,93.44755652,16406096.94,-6.711910752,67.31267483,4.100006,17.03792795,-41.83898705,241050600
157,162.300003,155,161.839996,12931900,182116280.5,8.126922322,48023794.06,162.300003,144.899994,97.63735503,93.11106145,16725688.72,-1.536429423,69.86550714,14.459991,5.446963916,-52.53791271,253982500
165.149994,173,160.25,164.220001,24171100,166953655.4,8.808702566,53368969.06,173,147.860001,67.17757383,87.50445112,16915864.12,-21.60432878,71.08654201,18.790008,7.333333987,170.7427445,278153600
162.300003,168.800003,160.949997,167.009995,17566900,181764073.3,9.465040425,55416312.8,173,147.860001,77.60745794,80.80746227,17326515.83,-15.76317105,72.49358773,27.649994,13.31930339,17.80220222,295720500
169.059998,171.5,163.25,166.449997,14740100,140595205.8,9.826729331,38116830.76,173,157.100006,73.65244273,72.8124915,17267612.6,-17.23685,71.73896278,26.779999,14.45369251,68.47946599,280980400
164.220001,167.75,162.509995,166.059998,9436000,68600080.07,9.967007278,4667063.489,173,161.839996,61.44443333,70.90144467,17233075.95,-18.26316316,71.18322373,24.059998,19.15901034,-19.30766731,271544400
166.369995,169.210007,163.960007,169,11028400,85596445.63,10.1978576,-4033276.216,173,164.220001,68.62745098,67.90810902,17400135.2,-10.52631579,72.88829106,24.100006,20.99950055,8.342502358,282572800
173.399994,173.699997,166.399994,168.940002,12061100,77912712,10.25772217,-9670668.959,173.699997,166.059998,62.66670588,64.24619673,17396219.93,-12.29972964,72.79363175,19.36,18.97183239,69.68106808,270511700
169.770004,171.619995,165.559998,170.619995,11475700,78944130.67,10.32174403,-10769544.69,173.699997,166.059998,72.47541153,67.92318947,17516159.33,-7.958662116,73.81892579,22.759994,17.75017396,42.77343021,281987400
170.100006,171.5,168.25,169.929993,6685300,64175055.42,10.19923399,-14939286.46,173.699997,166.059998,66.30917492,67.15043078,17469750.61,-11.5184982,72.60862413,12.829987,13.6047538,4.161602942,275302100
168.570007,169.699997,165.149994,166.970001,8619700,18517833.98,9.750895044,-29814270.69,173.699997,166.970001,30.90346089,56.56268245,17353300.1,-21.80109197,67.49616469,5.130005,12.92438785,37.55645277,266682400
163.119995,164.5,158.509995,160.699997,14344500,32830572.73,8.788339765,-28635050.03,173.699997,160.699997,14.41739112,37.21000898,17029615.89,-47.35883942,58.15519156,-3.520004,2.291528238,35.42256712,252337900
161.449997,167.5,160.630005,166.369995,8967800,72314489.14,8.386356526,-12986390.9,171.619995,160.699997,59.95423341,35.09169514,17535734.66,-26.70310674,63.12505222,-0.64,2.799060252,-30.65365492,261305700
166.410004,167.899994,162.130005,163.520004,5832500,53679748.9,7.748491669,-11333321.25,171.5,160.699997,38.56818377,37.64660277,17382112.32,-39.82783175,59.31185389,-2.929993,-0.42625563,-75.86994386,255473200
164,166.759995,160.509995,164.929993,6160000,29103264.87,7.272915856,-17446553.92,169.699997,160.699997,57.37262603,51.9650144,17432404.39,-46.89842464,60.58054297,-1.130005,-1.24543564,-64.93405211,261633200
162.770004,166.369995,162.160004,165.539993,5401200,42614684.8,6.86609246,-14062283.32,167.899994,160.699997,74.86686633,56.93589204,17455187.39,-53.7195716,61.14500271,-3.460007,-0.546713137,-63.3571007,267034400
168,170.850006,165.850006,166.580002,7574900,16251823.13,6.552073794,-19787602.85,170.850006,163.520004,58.70406714,63.64785317,17489120.56,-46.87290364,62.14038627,-2.36,0.313142242,-19.72339975,274609300
